id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
4044,32.548597,74.159163,2023-01-20T20:51:00,2023-01-20,20:51:00,Friday,20,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during clear conditions
4045,32.568988,74.165275,2025-10-27T18:30:00,2025-10-27,18:30:00,Monday,18,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on arterial in clear weather
4046,32.591846,74.045219,2024-01-06T00:45:00,2024-01-06,00:45:00,Saturday,0,Clear,Highway,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,2,Severe accident on highway with clear conditions
4047,32.608243,74.129194,2021-04-26T04:25:00,2021-04-26,04:25:00,Monday,4,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during rain conditions
4048,32.634368,74.195321,2021-01-15T20:41:00,2021-01-15,20:41:00,Friday,20,Cloudy,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during cloudy conditions
4049,32.690821,74.151938,2024-12-05T17:54:00,2024-12-05,17:54:00,Thursday,17,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
4050,32.504542,74.069074,2022-04-22T00:03:00,2022-04-22,00:03:00,Friday,0,Heavy Rain,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on highway in heavy rain weather
4051,32.527385,74.153174,2024-06-14T08:43:00,2024-06-14,08:43:00,Friday,8,Heavy Rain,Highway,Fatal,"{'injured': 1, 'dead': 4, 'total': 5}",1,4,1,Fatal accident on highway during heavy rain weather
4052,32.604583,74.001781,2020-04-29T00:31:00,2020-04-29,00:31:00,Wednesday,0,Fog,Highway,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,4,Severe accident on highway with fog conditions
4053,32.53958,74.036521,2020-09-26T17:17:00,2020-09-26,17:17:00,Saturday,17,Fog,Residential,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Severe accident on residential with fog conditions
4054,32.655663,74.058631,2024-07-21T08:21:00,2024-07-21,08:21:00,Sunday,8,Cloudy,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Moderate collision on arterial in cloudy weather
4055,32.619956,74.001041,2021-12-01T06:15:00,2021-12-01,06:15:00,Wednesday,6,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Moderate collision on arterial in clear weather
4056,32.667693,74.028275,2025-11-18T08:54:00,2025-11-18,08:54:00,Tuesday,8,Heavy Rain,Highway,Severe,"{'injured': 4, 'dead': 2, 'total': 6}",4,2,3,Severe accident on highway with heavy rain conditions
4057,32.674053,74.042315,2023-01-28T16:22:00,2023-01-28,16:22:00,Saturday,16,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during clear conditions
4058,32.533019,74.150198,2020-04-08T00:13:00,2020-04-08,00:13:00,Wednesday,0,Heavy Rain,Intersection,Fatal,"{'injured': 3, 'dead': 4, 'total': 7}",3,4,2,Fatal accident on intersection during heavy rain weather
4059,32.612518,74.126981,2025-06-26T10:12:00,2025-06-26,10:12:00,Thursday,10,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during clear conditions
4060,32.603224,74.11878,2025-12-18T19:01:00,2025-12-18,19:01:00,Thursday,19,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
4061,32.554694,74.086146,2024-08-19T21:26:00,2024-08-19,21:26:00,Monday,21,Clear,Arterial,Severe,"{'injured': 5, 'dead': 2, 'total': 7}",5,2,3,Severe accident on arterial with clear conditions
4062,32.566605,74.073006,2021-02-06T07:25:00,2021-02-06,07:25:00,Saturday,7,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
4063,32.615017,74.096157,2023-09-25T21:22:00,2023-09-25,21:22:00,Monday,21,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
4064,32.500974,74.020688,2022-12-01T19:22:00,2022-12-01,19:22:00,Thursday,19,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during cloudy conditions
4065,32.673565,74.092255,2022-11-02T04:51:00,2022-11-02,04:51:00,Wednesday,4,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during clear conditions
4066,32.68078,74.092365,2024-04-02T18:57:00,2024-04-02,18:57:00,Tuesday,18,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
4067,32.671523,74.100328,2020-05-07T17:55:00,2020-05-07,17:55:00,Thursday,17,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during rain conditions
4068,32.567957,74.126119,2020-03-31T13:50:00,2020-03-31,13:50:00,Tuesday,13,Clear,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor rural accident during clear conditions
4069,32.600155,74.04936,2022-11-23T08:11:00,2022-11-23,08:11:00,Wednesday,8,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during cloudy conditions
4070,32.697728,74.161391,2022-08-06T18:31:00,2022-08-06,18:31:00,Saturday,18,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
4071,32.556162,74.067593,2023-01-21T20:40:00,2023-01-21,20:40:00,Saturday,20,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
4072,32.501773,74.198495,2024-08-07T17:50:00,2024-08-07,17:50:00,Wednesday,17,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
4073,32.530438,74.155087,2024-08-21T17:41:00,2024-08-21,17:41:00,Wednesday,17,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on residential in clear weather
4074,32.577033,74.079536,2025-04-15T22:58:00,2025-04-15,22:58:00,Tuesday,22,Fog,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during fog conditions
4075,32.607016,74.131624,2024-05-18T21:51:00,2024-05-18,21:51:00,Saturday,21,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
4076,32.617095,74.051728,2025-01-21T20:01:00,2025-01-21,20:01:00,Tuesday,20,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
4077,32.572142,74.108719,2024-07-22T20:43:00,2024-07-22,20:43:00,Monday,20,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Moderate collision on intersection in clear weather
4078,32.551239,74.143776,2020-03-19T12:15:00,2020-03-19,12:15:00,Thursday,12,Rain,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on intersection in rain weather
4079,32.662094,74.185591,2020-03-04T18:44:00,2020-03-04,18:44:00,Wednesday,18,Cloudy,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during cloudy conditions
4080,32.618784,74.07108,2021-05-23T02:19:00,2021-05-23,02:19:00,Sunday,2,Clear,Arterial,Severe,"{'injured': 4, 'dead': 2, 'total': 6}",4,2,4,Severe accident on arterial with clear conditions
4081,32.527638,74.016909,2024-10-18T05:36:00,2024-10-18,05:36:00,Friday,5,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
4082,32.59493,74.033711,2023-12-19T09:54:00,2023-12-19,09:54:00,Tuesday,9,Cloudy,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during cloudy conditions
4083,32.69921,74.186168,2021-04-04T14:26:00,2021-04-04,14:26:00,Sunday,14,Fog,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,4,Severe accident on residential with fog conditions
4084,32.615992,74.156631,2022-04-18T19:17:00,2022-04-18,19:17:00,Monday,19,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Moderate collision on highway in clear weather
4085,32.684232,74.101016,2023-07-06T20:43:00,2023-07-06,20:43:00,Thursday,20,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on highway in clear weather
4086,32.670448,74.010604,2021-01-08T02:43:00,2021-01-08,02:43:00,Friday,2,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
4087,32.520688,74.136618,2025-03-20T07:35:00,2025-03-20,07:35:00,Thursday,7,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on arterial in clear weather
4088,32.647533,74.047882,2025-01-10T09:25:00,2025-01-10,09:25:00,Friday,9,Cloudy,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during cloudy conditions
4089,32.670637,74.034746,2023-02-28T09:05:00,2023-02-28,09:05:00,Tuesday,9,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
4090,32.662715,74.108364,2021-09-05T19:50:00,2021-09-05,19:50:00,Sunday,19,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
4091,32.642588,74.171889,2025-06-02T17:10:00,2025-06-02,17:10:00,Monday,17,Heavy Rain,Highway,Fatal,"{'injured': 5, 'dead': 4, 'total': 9}",5,4,1,Fatal accident on highway during heavy rain weather
4092,32.582911,74.065142,2022-05-02T02:03:00,2022-05-02,02:03:00,Monday,2,Rain,Arterial,Fatal,"{'injured': 2, 'dead': 4, 'total': 6}",2,4,4,Fatal accident on arterial during rain weather
4093,32.525979,74.145752,2021-01-27T17:52:00,2021-01-27,17:52:00,Wednesday,17,Heavy Rain,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on residential in heavy rain weather
4094,32.658079,74.055519,2020-06-02T07:43:00,2020-06-02,07:43:00,Tuesday,7,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
4095,32.523199,74.083304,2025-06-20T19:46:00,2025-06-20,19:46:00,Friday,19,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during clear conditions
4096,32.583357,74.084987,2024-07-01T15:16:00,2024-07-01,15:16:00,Monday,15,Cloudy,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on highway in cloudy weather
4097,32.646291,74.060395,2024-01-27T16:51:00,2024-01-27,16:51:00,Saturday,16,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during rain conditions
4098,32.630307,74.067296,2025-10-15T12:58:00,2025-10-15,12:58:00,Wednesday,12,Rain,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during rain conditions
4099,32.633821,74.194098,2022-09-14T07:31:00,2022-09-14,07:31:00,Wednesday,7,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
4100,32.57665,74.071813,2025-02-20T08:00:00,2025-02-20,08:00:00,Thursday,8,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor rural accident during clear conditions
4101,32.575012,74.068268,2021-01-23T14:10:00,2021-01-23,14:10:00,Saturday,14,Rain,Intersection,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Severe accident on intersection with rain conditions
4102,32.581173,74.145603,2020-09-04T20:39:00,2020-09-04,20:39:00,Friday,20,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on intersection in clear weather
4103,32.665789,74.129317,2022-04-12T19:35:00,2022-04-12,19:35:00,Tuesday,19,Rain,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor rural accident during rain conditions
4104,32.651596,74.133727,2020-09-15T12:26:00,2020-09-15,12:26:00,Tuesday,12,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
4105,32.670193,74.10514,2020-01-05T07:53:00,2020-01-05,07:53:00,Sunday,7,Clear,Arterial,Fatal,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,4,Fatal accident on arterial during clear weather
4106,32.574555,74.075242,2020-07-10T15:51:00,2020-07-10,15:51:00,Friday,15,Cloudy,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on arterial in cloudy weather
4107,32.575413,74.082786,2022-07-09T14:10:00,2022-07-09,14:10:00,Saturday,14,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
4108,32.679834,74.096089,2023-01-23T20:32:00,2023-01-23,20:32:00,Monday,20,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during fog conditions
4109,32.511853,74.094954,2021-12-21T00:39:00,2021-12-21,00:39:00,Tuesday,0,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during rain conditions
4110,32.526646,74.094178,2023-10-25T04:25:00,2023-10-25,04:25:00,Wednesday,4,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on highway in clear weather
4111,32.58935,74.117196,2025-09-19T18:10:00,2025-09-19,18:10:00,Friday,18,Cloudy,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during cloudy conditions
4112,32.538766,74.066769,2023-12-04T23:00:00,2023-12-04,23:00:00,Monday,23,Fog,Residential,Fatal,"{'injured': 1, 'dead': 2, 'total': 3}",1,2,1,Fatal accident on residential during fog weather
4113,32.698339,74.045154,2022-01-31T04:27:00,2022-01-31,04:27:00,Monday,4,Heavy Rain,Highway,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Severe accident on highway with heavy rain conditions
4114,32.559049,74.144454,2022-11-13T14:22:00,2022-11-13,14:22:00,Sunday,14,Clear,Highway,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,1,Severe accident on highway with clear conditions
4115,32.551582,74.15212,2025-03-05T07:48:00,2025-03-05,07:48:00,Wednesday,7,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
4116,32.542933,74.14297,2022-07-19T11:21:00,2022-07-19,11:21:00,Tuesday,11,Cloudy,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on residential in cloudy weather
4117,32.540021,74.152011,2024-02-16T22:07:00,2024-02-16,22:07:00,Friday,22,Heavy Rain,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on arterial in heavy rain weather
4118,32.668112,74.175948,2020-09-10T17:46:00,2020-09-10,17:46:00,Thursday,17,Clear,Residential,Fatal,"{'injured': 3, 'dead': 4, 'total': 7}",3,4,2,Fatal accident on residential during clear weather
4119,32.54611,74.198582,2022-03-06T08:08:00,2022-03-06,08:08:00,Sunday,8,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
4120,32.531868,74.189294,2025-12-22T07:22:00,2025-12-22,07:22:00,Monday,7,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
4121,32.66658,74.162738,2025-03-21T07:08:00,2025-03-21,07:08:00,Friday,7,Clear,Intersection,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on intersection in clear weather
4122,32.520401,74.046616,2023-10-12T12:48:00,2023-10-12,12:48:00,Thursday,12,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on arterial in clear weather
4123,32.562439,74.130996,2020-01-29T09:34:00,2020-01-29,09:34:00,Wednesday,9,Clear,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on residential in clear weather
4124,32.55342,74.038217,2022-04-17T18:47:00,2022-04-17,18:47:00,Sunday,18,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on arterial in clear weather
4125,32.626923,74.193653,2025-12-24T06:17:00,2025-12-24,06:17:00,Wednesday,6,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on highway in clear weather
4126,32.587978,74.118488,2020-02-21T17:17:00,2020-02-21,17:17:00,Friday,17,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during cloudy conditions
4127,32.614273,74.077128,2021-04-10T07:30:00,2021-04-10,07:30:00,Saturday,7,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor rural accident during clear conditions
4128,32.56049,74.1664,2023-04-26T10:23:00,2023-04-26,10:23:00,Wednesday,10,Fog,Arterial,Fatal,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Fatal accident on arterial during fog weather
4129,32.65831,74.092713,2025-06-27T19:42:00,2025-06-27,19:42:00,Friday,19,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during rain conditions
4130,32.609266,74.122585,2024-11-17T13:18:00,2024-11-17,13:18:00,Sunday,13,Clear,Intersection,Fatal,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,4,Fatal accident on intersection during clear weather
4131,32.540836,74.145166,2025-11-09T09:33:00,2025-11-09,09:33:00,Sunday,9,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
4132,32.622722,74.121438,2020-06-04T00:14:00,2020-06-04,00:14:00,Thursday,0,Clear,Intersection,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,2,Severe accident on intersection with clear conditions
4133,32.504571,74.032996,2022-05-15T14:05:00,2022-05-15,14:05:00,Sunday,14,Rain,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during rain conditions
4134,32.636187,74.145497,2024-09-18T00:22:00,2024-09-18,00:22:00,Wednesday,0,Fog,Residential,Fatal,"{'injured': 1, 'dead': 3, 'total': 4}",1,3,1,Fatal accident on residential during fog weather
4135,32.682302,74.12987,2024-06-10T18:27:00,2024-06-10,18:27:00,Monday,18,Rain,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in rain weather
4136,32.698093,74.098842,2024-07-09T19:41:00,2024-07-09,19:41:00,Tuesday,19,Clear,Residential,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,3,Moderate collision on residential in clear weather
4137,32.571675,74.123128,2025-12-18T18:27:00,2025-12-18,18:27:00,Thursday,18,Fog,Intersection,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on intersection in fog weather
4138,32.533779,74.020633,2022-01-28T13:19:00,2022-01-28,13:19:00,Friday,13,Heavy Rain,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on highway in heavy rain weather
4139,32.558991,74.114552,2022-09-18T19:58:00,2022-09-18,19:58:00,Sunday,19,Rain,Residential,Fatal,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,3,Fatal accident on residential during rain weather
4140,32.501445,74.111266,2023-10-11T03:58:00,2023-10-11,03:58:00,Wednesday,3,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on intersection in clear weather
4141,32.632505,74.0736,2024-08-25T18:23:00,2024-08-25,18:23:00,Sunday,18,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on residential in clear weather
4142,32.564314,74.067929,2022-06-08T05:02:00,2022-06-08,05:02:00,Wednesday,5,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
4143,32.636579,74.194595,2024-04-06T06:42:00,2024-04-06,06:42:00,Saturday,6,Clear,Arterial,Severe,"{'injured': 4, 'dead': 2, 'total': 6}",4,2,4,Severe accident on arterial with clear conditions
4144,32.665366,74.034002,2025-03-04T08:13:00,2025-03-04,08:13:00,Tuesday,8,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on arterial in clear weather
4145,32.572522,74.072829,2023-01-02T07:36:00,2023-01-02,07:36:00,Monday,7,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on arterial in rain weather
4146,32.586158,74.143999,2020-02-12T17:19:00,2020-02-12,17:19:00,Wednesday,17,Rain,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during rain conditions
4147,32.649177,74.08267,2024-12-16T19:13:00,2024-12-16,19:13:00,Monday,19,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during rain conditions
4148,32.571481,74.072613,2022-03-20T12:42:00,2022-03-20,12:42:00,Sunday,12,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
4149,32.657378,74.123272,2025-06-06T20:27:00,2025-06-06,20:27:00,Friday,20,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
4150,32.558527,74.187542,2025-07-23T20:06:00,2025-07-23,20:06:00,Wednesday,20,Clear,Arterial,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,3,Severe accident on arterial with clear conditions
4151,32.686292,74.104315,2021-03-16T19:00:00,2021-03-16,19:00:00,Tuesday,19,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during rain conditions
4152,32.658555,74.137733,2023-05-14T20:16:00,2023-05-14,20:16:00,Sunday,20,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on highway in clear weather
4153,32.631836,74.077798,2023-08-26T07:08:00,2023-08-26,07:08:00,Saturday,7,Fog,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during fog conditions
4154,32.64803,74.088509,2022-02-22T11:28:00,2022-02-22,11:28:00,Tuesday,11,Snow,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during snow conditions
4155,32.547095,74.152125,2024-12-27T03:17:00,2024-12-27,03:17:00,Friday,3,Cloudy,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during cloudy conditions
4156,32.609938,74.111155,2022-05-27T20:32:00,2022-05-27,20:32:00,Friday,20,Cloudy,Highway,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Severe accident on highway with cloudy conditions
4157,32.53308,74.186068,2023-02-22T09:25:00,2023-02-22,09:25:00,Wednesday,9,Fog,Residential,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Severe accident on residential with fog conditions
4158,32.565995,74.199349,2022-10-25T11:33:00,2022-10-25,11:33:00,Tuesday,11,Cloudy,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in cloudy weather
4159,32.600881,74.0127,2024-05-11T02:02:00,2024-05-11,02:02:00,Saturday,2,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during cloudy conditions
4160,32.583922,74.058147,2022-05-08T19:21:00,2022-05-08,19:21:00,Sunday,19,Clear,Highway,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,3,Moderate collision on highway in clear weather
4161,32.551911,74.055241,2020-08-28T19:13:00,2020-08-28,19:13:00,Friday,19,Rain,Intersection,Severe,"{'injured': 5, 'dead': 2, 'total': 7}",5,2,1,Severe accident on intersection with rain conditions
4162,32.540886,74.155091,2020-12-01T17:27:00,2020-12-01,17:27:00,Tuesday,17,Fog,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on arterial in fog weather
4163,32.581755,74.100542,2023-07-06T17:22:00,2023-07-06,17:22:00,Thursday,17,Cloudy,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during cloudy conditions
4164,32.56054,74.062771,2020-06-30T09:02:00,2020-06-30,09:02:00,Tuesday,9,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
4165,32.669018,74.083197,2022-05-30T13:13:00,2022-05-30,13:13:00,Monday,13,Rain,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during rain conditions
4166,32.563131,74.000065,2020-01-06T20:06:00,2020-01-06,20:06:00,Monday,20,Heavy Rain,Highway,Fatal,"{'injured': 0, 'dead': 2, 'total': 2}",0,2,3,Fatal accident on highway during heavy rain weather
4167,32.502312,74.198304,2025-05-27T11:12:00,2025-05-27,11:12:00,Tuesday,11,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Moderate collision on arterial in clear weather
4168,32.692622,74.018529,2023-12-20T08:54:00,2023-12-20,08:54:00,Wednesday,8,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during clear conditions
4169,32.661684,74.119547,2024-04-25T17:47:00,2024-04-25,17:47:00,Thursday,17,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on arterial in clear weather
4170,32.656882,74.074735,2022-02-15T15:58:00,2022-02-15,15:58:00,Tuesday,15,Cloudy,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during cloudy conditions
4171,32.611666,74.121528,2021-05-09T16:36:00,2021-05-09,16:36:00,Sunday,16,Cloudy,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on intersection in cloudy weather
4172,32.607254,74.128402,2025-07-10T19:04:00,2025-07-10,19:04:00,Thursday,19,Rain,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Moderate collision on arterial in rain weather
4173,32.691651,74.1117,2021-10-29T15:48:00,2021-10-29,15:48:00,Friday,15,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,1,Moderate collision on arterial in rain weather
4174,32.541507,74.028099,2024-09-26T03:05:00,2024-09-26,03:05:00,Thursday,3,Fog,Rural,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on rural in fog weather
