id,date,condition,temperature,humidity,visibility,wind_speed
2482,2022-01-19,Fog,5.6,51.8,3.9,42.4
2483,2023-08-02,Snow,-1.4,73.5,2.1,46.0
2484,2023-05-22,Cloudy,16.6,86.7,2.2,5.0
2485,2020-12-14,Fog,29.0,91.5,9.4,22.3
2486,2022-12-31,Fog,5.5,54.3,5.8,0.4
2487,2020-04-10,Heavy Rain,27.8,24.8,3.5,23.3
2488,2022-04-30,Snow,29.8,81.7,9.0,25.2
2489,2023-10-28,Snow,7.8,73.1,3.6,19.8
2490,2021-09-07,Rain,23.7,75.5,3.9,0.1
2491,2022-01-17,Cloudy,38.3,58.7,4.1,31.5
2492,2022-06-18,Rain,21.1,83.3,8.0,6.9
2493,2022-03-02,Fog,12.8,70.2,9.6,28.2
2494,2024-06-27,Snow,30.7,65.7,9.9,10.5
2495,2020-08-04,Rain,25.6,66.7,2.8,44.5
2496,2024-02-19,Fog,3.9,89.3,8.8,32.9
2497,2021-11-20,Clear,16.2,50.8,3.9,40.9
2498,2021-08-29,Rain,-1.6,40.7,3.7,47.0
2499,2021-08-21,Heavy Rain,25.8,73.5,1.1,40.9
2500,2023-11-04,Heavy Rain,10.2,82.4,4.3,9.3
2501,2024-03-05,Rain,30.1,28.9,8.9,16.6
2502,2020-01-29,Rain,7.6,25.2,3.1,9.1
2503,2024-11-24,Heavy Rain,35.2,82.3,7.6,5.1
2504,2024-06-01,Heavy Rain,-3.7,92.4,3.1,30.6
2505,2020-01-17,Fog,28.8,44.0,3.1,3.1
2506,2020-03-02,Heavy Rain,10.3,54.0,5.5,46.5
2507,2020-08-05,Clear,10.1,54.3,4.0,10.6
2508,2023-04-28,Fog,28.7,46.8,4.8,38.7
2509,2020-02-03,Cloudy,36.3,54.8,5.3,42.6
2510,2021-01-25,Clear,4.3,52.6,8.4,17.9
2511,2024-02-22,Clear,19.3,79.2,7.5,8.7
2512,2024-03-22,Heavy Rain,39.1,45.2,1.9,15.7
2513,2020-12-17,Snow,6.7,39.4,5.7,48.4
2514,2023-07-14,Fog,13.3,84.4,5.9,25.3
2515,2020-08-29,Rain,22.7,73.8,9.5,26.3
2516,2023-02-12,Cloudy,11.8,87.6,7.2,30.5
2517,2023-02-09,Snow,33.2,43.5,8.0,19.6
2518,2024-09-04,Rain,-2.5,31.5,9.5,38.2
2519,2021-12-03,Rain,33.3,53.8,8.2,24.0
2520,2021-11-04,Cloudy,43.5,55.4,6.7,18.5
2521,2024-07-09,Heavy Rain,31.3,29.4,1.4,13.7
2522,2022-08-09,Heavy Rain,35.6,92.0,3.5,29.9
2523,2024-02-07,Snow,24.8,54.9,7.3,6.0
2524,2020-10-17,Clear,37.8,35.9,0.8,25.4
2525,2024-03-28,Cloudy,21.3,22.2,5.0,43.8
2526,2021-07-10,Fog,24.4,51.2,1.3,40.5
2527,2022-01-21,Snow,38.8,59.8,6.5,29.5
2528,2024-12-04,Snow,19.2,20.5,6.6,29.8
2529,2024-05-19,Rain,-0.7,31.7,1.1,47.8
2530,2021-08-06,Fog,-3.5,48.6,3.3,20.2
2531,2021-06-22,Heavy Rain,33.3,64.4,5.6,42.6
2532,2023-04-16,Snow,41.0,27.4,8.6,24.1
2533,2021-05-18,Fog,-2.4,26.0,5.2,3.1
2534,2020-12-13,Clear,15.7,36.5,3.0,48.0
2535,2020-12-12,Rain,10.3,89.8,4.5,13.3
2536,2020-06-25,Fog,33.8,87.2,1.5,27.9
2537,2022-05-12,Cloudy,26.9,27.1,4.7,5.7
2538,2021-09-13,Heavy Rain,12.6,66.4,8.0,3.3
2539,2023-02-22,Fog,11.7,49.5,3.2,27.7
2540,2020-06-30,Cloudy,35.7,32.0,3.2,25.2
2541,2024-05-12,Rain,34.7,86.8,5.3,31.1
2542,2021-03-21,Snow,6.6,23.1,7.3,40.4
2543,2021-08-07,Heavy Rain,32.2,25.1,7.4,34.9
2544,2024-07-06,Fog,36.8,28.4,8.5,10.7
2545,2023-07-28,Heavy Rain,28.9,81.3,4.2,11.0
2546,2023-04-30,Cloudy,25.0,22.0,5.5,36.1
2547,2023-09-04,Cloudy,21.2,41.8,6.0,1.8
2548,2021-03-02,Rain,31.8,71.2,9.6,19.1
2549,2020-07-29,Rain,34.8,70.1,3.7,32.3
2550,2020-07-30,Snow,33.1,52.8,6.2,10.4
2551,2022-04-12,Cloudy,28.2,89.6,2.8,0.9
2552,2023-02-06,Heavy Rain,13.0,70.0,5.4,12.9
2553,2021-07-19,Clear,1.0,31.1,5.3,24.1
2554,2020-06-26,Fog,9.6,26.6,1.7,25.8
2555,2022-08-14,Clear,15.3,86.9,8.0,9.0
2556,2021-06-16,Fog,31.2,31.2,9.7,26.4
2557,2021-08-27,Heavy Rain,0.9,86.5,4.0,26.9
2558,2023-08-25,Fog,29.3,23.5,7.3,49.4
2559,2021-11-19,Clear,42.1,57.7,0.6,6.9
2560,2024-11-02,Heavy Rain,7.2,94.5,1.7,22.7
2561,2024-10-30,Rain,17.3,31.2,5.5,25.5
2562,2021-01-07,Fog,17.4,49.2,3.5,41.0
2563,2023-08-01,Fog,21.2,52.3,8.8,39.9
2564,2024-09-14,Fog,32.1,58.5,2.0,14.5
2565,2022-09-27,Clear,4.0,89.7,9.1,21.9
2566,2024-01-16,Rain,33.1,52.2,1.5,43.1
2567,2022-12-30,Clear,36.5,59.3,9.4,14.5
2568,2023-06-22,Clear,38.6,88.1,0.6,31.5
2569,2020-10-22,Fog,32.3,61.4,1.3,28.5
2570,2021-08-01,Clear,-1.4,49.8,7.2,28.3
2571,2022-04-26,Fog,26.3,64.4,3.2,27.3
2572,2023-10-07,Cloudy,42.5,23.1,4.5,15.2
2573,2022-02-16,Fog,8.0,66.4,1.0,1.1
2574,2023-09-30,Heavy Rain,-3.8,38.2,0.9,4.6
2575,2023-09-03,Rain,8.8,41.3,6.0,34.1
2576,2023-09-14,Heavy Rain,-1.7,42.9,6.0,26.3
2577,2024-08-16,Heavy Rain,-3.7,20.2,0.8,5.7
2578,2020-03-09,Rain,25.1,33.3,7.4,1.9
2579,2023-10-21,Clear,6.2,38.2,1.8,26.1
2580,2023-05-31,Clear,-0.6,62.6,1.5,14.9
2581,2023-02-08,Rain,18.2,82.6,2.4,43.8
2582,2024-09-29,Cloudy,40.8,88.9,5.2,31.2
2583,2021-08-26,Heavy Rain,34.9,45.5,3.7,27.5
2584,2020-06-12,Snow,32.3,50.9,1.0,27.1
2585,2024-12-18,Clear,4.9,57.1,3.5,33.9
2586,2024-09-17,Heavy Rain,13.9,31.4,7.0,49.0
2587,2022-03-04,Cloudy,32.5,79.4,3.9,10.9
2588,2023-01-11,Rain,17.0,64.5,7.5,16.6
2589,2021-08-11,Clear,32.9,53.6,2.3,22.9
2590,2024-08-03,Clear,34.9,62.0,4.1,34.8
2591,2023-04-21,Snow,37.9,58.3,0.9,44.4
2592,2024-07-26,Fog,35.3,24.9,1.2,6.4
2593,2021-11-26,Heavy Rain,-4.6,84.1,5.3,13.2
2594,2023-03-06,Fog,31.9,28.6,3.9,29.1
2595,2024-07-09,Cloudy,43.2,80.0,7.2,23.9
2596,2021-06-13,Clear,34.6,90.0,3.9,23.1
2597,2023-10-30,Heavy Rain,20.7,74.3,2.2,5.4
2598,2020-12-09,Rain,24.3,51.5,6.6,24.5
2599,2021-01-13,Fog,43.0,39.2,7.0,25.4
2600,2022-06-24,Cloudy,36.3,39.6,1.3,29.9
2601,2024-07-28,Clear,43.9,70.5,6.2,41.0
2602,2023-12-23,Snow,42.0,87.4,6.9,20.5
2603,2021-09-22,Snow,-0.1,82.1,7.1,24.2
2604,2023-10-12,Fog,41.5,59.0,2.4,21.8
2605,2024-12-01,Cloudy,44.7,46.2,2.1,42.5
2606,2023-02-12,Cloudy,30.9,52.2,7.0,12.9
2607,2021-06-08,Rain,27.5,39.3,5.8,28.7
2608,2022-05-03,Rain,11.6,58.8,4.1,5.1
2609,2021-02-10,Heavy Rain,8.0,85.4,7.2,9.4
2610,2024-07-12,Clear,43.2,76.1,6.2,30.9
2611,2023-03-25,Clear,6.7,35.3,7.6,36.0
2612,2022-09-04,Rain,-3.7,65.7,4.4,7.8
2613,2024-07-18,Clear,37.8,57.3,4.0,7.1
2614,2021-06-18,Heavy Rain,18.9,39.4,1.8,49.6
2615,2020-04-06,Cloudy,28.1,51.9,4.2,21.5
2616,2022-06-17,Cloudy,-3.2,92.7,4.2,38.4
2617,2022-06-06,Snow,25.8,30.0,7.1,7.6
2618,2024-11-26,Rain,27.5,45.9,5.6,18.4
2619,2020-09-13,Snow,6.6,61.7,1.7,35.5
2620,2023-02-27,Cloudy,23.8,68.7,5.1,12.8
2621,2020-08-22,Heavy Rain,-1.9,50.7,9.4,47.0
2622,2020-02-09,Snow,32.5,92.0,9.0,0.2
2623,2021-10-30,Cloudy,28.9,39.7,8.8,31.3
2624,2023-07-26,Snow,42.1,74.7,8.9,8.4
2625,2022-03-27,Clear,1.1,80.2,4.5,24.3
2626,2021-06-16,Cloudy,41.1,55.0,1.2,32.0
2627,2021-07-02,Snow,40.9,27.7,8.0,2.3
2628,2024-07-26,Cloudy,1.7,74.2,2.9,36.6
2629,2023-03-14,Cloudy,7.1,78.2,5.3,19.9
2630,2024-09-28,Cloudy,-1.8,69.0,3.5,2.9
2631,2024-07-15,Fog,20.3,65.0,1.6,1.9
2632,2022-03-29,Snow,-1.2,45.3,9.2,25.8
2633,2024-03-03,Rain,41.7,59.4,4.8,39.5
2634,2024-10-28,Fog,44.4,91.7,1.9,9.6
2635,2024-10-28,Fog,13.9,87.8,9.8,4.1
2636,2021-10-09,Clear,23.3,57.2,3.6,34.7
2637,2020-07-12,Clear,16.1,46.7,3.9,47.1
2638,2022-12-23,Rain,8.7,31.1,3.6,26.6
2639,2021-08-21,Clear,24.2,85.3,1.2,38.3
2640,2022-10-29,Heavy Rain,-4.9,77.9,1.6,16.4
2641,2021-12-25,Fog,3.5,23.7,6.5,15.0
2642,2020-10-02,Cloudy,28.5,21.7,5.2,36.0
2643,2024-04-03,Fog,37.9,62.4,0.8,2.2
2644,2024-10-02,Heavy Rain,10.1,54.2,4.0,14.9
2645,2024-09-26,Rain,-2.3,49.5,4.3,13.8
2646,2024-05-09,Rain,32.6,37.3,7.3,36.4
2647,2023-03-24,Rain,5.9,59.9,7.8,1.8
2648,2024-12-01,Fog,-4.4,46.4,8.0,3.1
2649,2023-02-17,Heavy Rain,8.1,76.1,5.7,9.7
2650,2020-03-04,Fog,6.6,81.9,5.6,15.5
2651,2020-02-06,Heavy Rain,21.3,80.1,4.5,5.9
2652,2022-12-31,Cloudy,8.9,59.2,7.8,21.4
2653,2021-07-25,Snow,16.6,43.4,7.8,18.2
2654,2021-05-23,Heavy Rain,13.2,73.6,8.8,6.1
2655,2020-11-14,Rain,28.3,86.0,1.6,5.0
2656,2020-10-10,Snow,26.9,76.5,4.7,24.3
2657,2024-01-04,Snow,35.1,64.8,9.1,18.6
2658,2023-10-25,Clear,-1.3,82.2,2.1,23.8
2659,2020-07-13,Heavy Rain,16.4,76.1,8.5,32.3
2660,2020-01-28,Rain,1.0,44.5,2.4,24.7
2661,2024-04-24,Heavy Rain,-3.3,64.4,1.9,43.7
2662,2024-11-16,Rain,27.9,90.5,8.9,44.4
2663,2021-11-18,Rain,-1.2,59.6,8.4,36.8
2664,2021-06-01,Rain,6.1,47.4,6.4,4.0
2665,2022-06-08,Fog,29.3,75.0,8.5,36.8
2666,2023-07-30,Cloudy,28.7,34.0,1.2,25.8
2667,2022-11-28,Snow,6.3,23.7,9.1,17.8
2668,2024-07-05,Fog,19.8,89.6,5.4,19.0
2669,2021-08-04,Heavy Rain,29.0,30.1,7.3,48.0
2670,2024-08-04,Cloudy,38.8,78.5,1.2,42.6
2671,2023-09-02,Rain,-4.6,89.1,8.1,34.0
2672,2020-12-02,Clear,22.9,32.8,4.2,17.2
2673,2024-01-20,Fog,37.7,37.1,2.0,45.9
2674,2020-08-09,Clear,22.2,94.9,4.4,41.9
2675,2020-10-05,Heavy Rain,39.8,70.0,2.7,4.0
2676,2021-06-24,Cloudy,9.6,37.1,7.4,12.7
2677,2021-09-18,Clear,-4.8,57.2,4.0,49.6
2678,2024-02-02,Cloudy,28.3,80.6,7.1,32.8
2679,2022-12-13,Cloudy,23.7,80.7,5.8,44.7
2680,2023-06-04,Heavy Rain,26.0,35.3,3.0,8.1
2681,2022-05-18,Rain,25.1,26.3,9.3,31.7
2682,2020-03-14,Cloudy,17.3,29.8,9.4,33.0
2683,2023-10-01,Heavy Rain,31.0,80.1,4.6,14.7
2684,2022-05-20,Rain,-3.2,28.4,8.6,6.2
2685,2024-09-29,Cloudy,4.8,43.4,8.3,1.5
2686,2023-05-27,Cloudy,0.7,21.4,3.9,18.1
2687,2020-02-25,Rain,11.6,77.3,8.3,10.2
2688,2022-11-11,Snow,15.0,41.7,7.7,0.9
2689,2020-08-09,Heavy Rain,32.7,30.2,6.7,27.3
2690,2021-05-12,Rain,36.2,61.6,6.5,0.8
2691,2022-04-08,Fog,12.5,42.5,3.1,38.5
2692,2024-11-28,Heavy Rain,-1.6,54.0,8.8,28.2
2693,2020-07-27,Rain,9.5,69.8,1.7,36.0
2694,2022-06-14,Clear,15.0,37.8,4.3,20.5
2695,2022-01-22,Rain,21.1,82.8,3.2,15.8
2696,2021-08-26,Heavy Rain,27.7,68.0,8.7,36.0
2697,2024-10-12,Clear,6.0,35.3,1.4,12.1
2698,2024-10-12,Cloudy,24.8,37.3,7.1,36.5
2699,2021-11-21,Snow,44.1,65.3,1.7,31.3
2700,2024-01-12,Fog,29.8,91.0,8.2,39.0
2701,2021-09-28,Cloudy,35.6,38.0,9.0,9.5
2702,2023-03-17,Rain,4.8,48.4,1.9,0.1
2703,2021-10-14,Fog,15.3,30.6,0.6,31.5
2704,2024-09-08,Rain,23.8,27.5,8.4,43.8
2705,2020-10-02,Rain,13.5,45.1,7.7,39.5
2706,2020-03-04,Clear,0.1,28.5,7.0,15.3
2707,2023-02-17,Rain,16.4,40.6,2.6,13.0
2708,2024-04-11,Rain,28.6,94.4,2.6,39.9
2709,2023-09-08,Heavy Rain,15.5,72.4,1.4,37.0
2710,2023-06-13,Clear,20.2,74.9,8.9,9.9
2711,2024-04-19,Heavy Rain,34.0,25.5,8.2,21.9
2712,2021-07-22,Snow,4.6,68.0,2.9,48.4
2713,2020-09-24,Snow,-1.3,24.2,6.0,35.9
2714,2024-06-15,Heavy Rain,30.3,31.5,3.0,43.0
2715,2020-07-30,Clear,30.4,65.1,8.0,39.2
2716,2021-08-05,Clear,3.2,31.4,3.1,27.2
2717,2020-05-04,Cloudy,7.6,20.8,8.6,47.6
2718,2023-02-04,Snow,16.3,35.6,2.1,33.9
2719,2024-01-11,Rain,16.7,36.3,4.9,2.8
2720,2022-08-01,Rain,43.1,62.4,2.3,32.9
2721,2020-01-19,Clear,42.1,86.9,9.2,4.3
2722,2020-06-23,Snow,12.6,23.0,9.2,42.3
2723,2021-09-27,Cloudy,36.2,48.5,6.9,4.7
2724,2023-06-04,Cloudy,-1.4,24.0,9.7,38.1
2725,2023-07-18,Fog,17.7,41.8,6.5,21.5
2726,2024-06-26,Snow,21.3,22.6,1.4,36.6
2727,2023-12-28,Snow,21.7,76.0,9.5,13.6
2728,2024-04-23,Clear,36.1,58.5,9.7,46.2
2729,2022-10-31,Fog,15.1,43.8,2.4,6.5
2730,2024-06-09,Clear,32.5,88.2,5.1,9.0
2731,2024-06-24,Snow,-0.5,52.4,5.7,30.7
2732,2023-10-21,Rain,0.5,41.3,4.7,26.2
2733,2021-07-27,Cloudy,6.3,78.7,5.7,14.6
2734,2022-05-13,Snow,44.3,35.7,0.8,26.2
2735,2023-02-05,Fog,10.6,83.4,9.8,34.0
2736,2020-01-04,Snow,3.1,79.3,5.8,11.1
2737,2020-11-07,Heavy Rain,13.6,37.3,2.7,42.6
2738,2020-03-18,Rain,13.7,78.0,9.5,15.5
2739,2020-12-18,Snow,36.6,63.2,0.6,43.2
2740,2022-07-01,Rain,20.6,70.4,9.9,8.5
2741,2021-08-12,Fog,4.1,87.6,2.8,48.9
2742,2020-07-05,Snow,-0.7,34.0,9.0,10.5
2743,2020-10-12,Clear,42.5,52.6,9.3,22.8
2744,2023-03-02,Cloudy,-2.4,76.9,9.2,30.1
2745,2023-10-04,Heavy Rain,27.2,47.4,8.4,7.0
2746,2021-11-03,Heavy Rain,30.6,77.6,5.5,34.2
2747,2021-07-22,Snow,31.9,47.5,3.4,35.1
2748,2024-01-21,Rain,-4.8,58.8,4.4,11.6
2749,2023-07-13,Clear,20.3,25.7,5.4,11.4
2750,2022-12-07,Clear,12.8,44.4,2.2,22.4
2751,2022-05-28,Snow,44.3,58.7,7.9,28.4
2752,2024-07-15,Cloudy,15.1,22.7,6.2,35.9
2753,2023-08-13,Cloudy,23.3,57.1,1.8,27.5
2754,2021-06-03,Cloudy,5.0,61.7,6.8,35.1
2755,2023-05-26,Rain,2.2,24.4,5.8,47.8
2756,2022-03-04,Fog,35.8,49.1,0.6,24.9
2757,2020-10-13,Heavy Rain,27.0,32.9,5.3,48.1
2758,2023-01-18,Snow,33.9,59.0,1.3,17.3
2759,2020-07-25,Heavy Rain,14.6,80.6,6.8,27.9
2760,2022-04-18,Snow,25.5,77.4,9.0,43.4
2761,2021-02-02,Clear,7.5,21.9,1.7,12.3
2762,2021-09-14,Heavy Rain,-0.0,55.2,2.2,45.5
2763,2024-04-22,Heavy Rain,43.7,63.6,6.7,2.8
2764,2024-08-28,Clear,44.0,45.5,2.1,30.6
2765,2024-11-07,Fog,17.5,85.9,3.2,3.3
2766,2020-08-03,Fog,41.5,85.8,6.8,38.8
2767,2023-10-24,Snow,-2.7,55.7,1.1,15.0
2768,2024-06-02,Fog,32.8,24.1,7.3,20.9
2769,2022-07-21,Rain,-1.1,61.4,8.1,7.4
2770,2023-12-17,Heavy Rain,8.0,81.8,6.4,31.0
2771,2024-12-10,Snow,38.3,34.5,4.1,5.5
2772,2022-05-09,Heavy Rain,25.1,51.7,5.2,24.7
2773,2022-12-03,Snow,10.0,93.8,2.7,33.7
2774,2020-03-03,Fog,30.7,70.7,9.0,12.2
2775,2022-01-11,Snow,-4.4,70.5,5.5,13.2
2776,2020-10-13,Cloudy,35.3,30.6,6.1,19.4
2777,2020-10-04,Snow,9.9,64.4,3.1,40.5
2778,2022-07-24,Fog,13.8,33.8,6.4,20.8
2779,2020-09-19,Fog,15.6,44.4,9.2,2.9
2780,2024-03-16,Fog,2.1,30.5,9.0,2.8
2781,2020-01-25,Cloudy,22.5,40.0,5.0,2.4
2782,2024-09-26,Rain,-0.3,80.2,2.7,4.5
2783,2020-04-27,Fog,-3.3,61.1,4.3,39.2
2784,2022-03-15,Rain,-1.5,57.8,9.8,29.9
2785,2020-02-15,Fog,39.0,26.2,2.0,10.6
2786,2024-12-02,Clear,7.2,54.1,5.8,12.1
2787,2023-02-04,Snow,6.8,58.3,4.1,12.1
2788,2020-05-04,Clear,2.7,52.3,7.4,24.3
2789,2022-06-21,Heavy Rain,8.4,40.7,1.7,26.1
2790,2021-06-14,Heavy Rain,21.7,26.6,3.1,21.4
2791,2021-01-11,Snow,40.4,88.3,9.8,45.3
2792,2021-07-02,Clear,-0.9,81.7,0.6,24.6
2793,2021-07-27,Heavy Rain,20.5,70.8,0.6,20.7
2794,2023-06-22,Fog,6.2,39.0,5.0,42.3
2795,2023-11-16,Cloudy,14.3,44.5,8.6,30.5
2796,2020-04-14,Clear,5.8,36.9,1.4,24.3
2797,2020-01-26,Snow,37.7,92.6,3.2,6.7
2798,2022-07-20,Snow,0.8,31.0,1.7,48.2
2799,2022-04-03,Rain,36.1,64.3,3.4,13.1
2800,2023-02-20,Fog,23.3,52.7,6.4,11.3
2801,2020-01-11,Rain,21.7,91.9,4.0,5.1
2802,2022-06-11,Heavy Rain,25.5,52.8,2.6,10.2
2803,2022-05-02,Snow,34.9,51.8,4.1,40.4
2804,2024-01-24,Heavy Rain,15.8,53.3,0.9,47.0
2805,2024-10-14,Cloudy,33.5,46.2,5.9,47.6
2806,2020-02-11,Cloudy,29.4,78.3,2.9,26.3
2807,2021-10-08,Clear,32.5,84.4,4.4,37.7
2808,2020-08-03,Clear,6.9,57.0,3.7,20.9
2809,2022-12-23,Cloudy,28.4,73.4,6.1,42.6
2810,2021-07-15,Cloudy,19.0,81.4,9.3,41.4
2811,2023-08-14,Snow,28.6,33.9,2.1,29.0
2812,2022-05-18,Cloudy,35.5,76.3,8.3,42.6
2813,2022-08-15,Clear,25.0,94.1,9.0,41.0
2814,2022-04-16,Fog,11.7,73.5,0.9,7.8
2815,2022-03-23,Rain,42.0,47.5,8.6,19.1
2816,2022-11-02,Clear,13.0,25.1,8.3,28.9
2817,2022-07-22,Rain,10.9,79.4,7.5,47.5
2818,2022-06-27,Cloudy,31.2,28.9,2.1,33.6
2819,2022-11-17,Fog,6.2,41.2,7.2,0.2
2820,2023-11-19,Clear,-3.4,37.4,5.0,40.9
2821,2022-09-03,Rain,16.7,47.6,4.7,11.7
2822,2022-03-06,Fog,8.8,65.7,9.3,8.9
2823,2022-05-19,Fog,35.5,65.2,7.4,27.0
2824,2020-06-14,Rain,9.9,25.1,9.4,37.3
2825,2021-12-02,Fog,25.1,72.6,9.9,9.3
2826,2024-06-22,Rain,-1.6,80.2,8.4,44.3
2827,2024-03-13,Snow,38.7,80.5,8.6,19.1
2828,2021-01-27,Fog,-0.1,62.1,5.0,44.5
2829,2021-05-12,Heavy Rain,0.2,92.4,6.7,33.6
2830,2022-04-28,Clear,39.6,25.1,3.6,0.9
2831,2022-12-08,Fog,10.4,56.0,8.6,29.5
2832,2020-03-03,Snow,44.8,75.4,1.1,40.9
2833,2023-05-23,Clear,8.0,75.0,4.5,20.2
2834,2021-07-20,Rain,10.3,41.2,1.2,8.5
2835,2022-09-02,Fog,33.7,71.6,2.6,2.1
2836,2022-08-12,Snow,0.6,67.2,4.8,25.0
2837,2020-08-05,Fog,18.0,64.0,7.9,43.8
2838,2022-03-28,Snow,8.2,32.4,2.6,43.0
2839,2022-03-13,Clear,31.1,54.5,1.2,24.7
2840,2020-12-09,Cloudy,25.5,70.5,6.6,38.5
2841,2021-06-05,Heavy Rain,44.9,69.8,4.2,4.9
2842,2022-07-05,Rain,8.4,53.8,7.3,39.5
2843,2024-09-14,Heavy Rain,42.4,66.2,2.9,20.9
2844,2021-05-06,Snow,8.7,48.5,8.5,41.6
2845,2020-12-18,Fog,37.2,91.6,1.4,7.0
2846,2020-11-12,Heavy Rain,20.1,67.7,3.9,15.4
2847,2022-12-11,Clear,34.8,33.2,5.0,47.5
2848,2023-11-13,Rain,-1.5,30.8,5.9,14.2
2849,2021-06-02,Cloudy,3.3,25.4,2.9,31.7
2850,2023-09-04,Cloudy,35.2,30.9,4.4,23.6
2851,2020-05-16,Fog,-3.2,31.2,7.4,30.9
2852,2023-07-10,Rain,-1.8,53.1,9.6,27.7
2853,2021-06-03,Heavy Rain,25.1,53.8,8.9,39.3
2854,2021-05-26,Heavy Rain,16.8,77.7,6.5,31.9
2855,2024-02-27,Clear,42.8,83.0,4.2,26.8
2856,2023-10-10,Clear,-3.5,25.0,9.2,10.1
2857,2021-01-26,Fog,33.8,21.1,3.9,16.8
2858,2020-06-28,Clear,30.6,68.6,1.3,40.6
2859,2021-03-08,Heavy Rain,44.4,89.1,9.4,33.5
2860,2021-09-19,Clear,10.8,92.0,4.3,20.5
2861,2023-09-21,Fog,24.5,27.6,5.1,10.3
2862,2023-01-13,Heavy Rain,12.4,42.0,4.8,30.0
2863,2020-01-19,Heavy Rain,8.4,45.3,4.1,11.2
2864,2023-03-28,Fog,36.8,23.7,3.7,38.5
2865,2023-04-07,Clear,15.3,69.7,3.0,38.0
2866,2021-05-02,Heavy Rain,38.9,71.5,6.1,33.4
2867,2024-12-30,Rain,34.0,75.6,5.1,44.3
2868,2022-05-05,Fog,-1.5,72.3,1.6,15.0
2869,2020-11-25,Clear,34.9,75.1,6.7,34.7
2870,2020-08-28,Snow,-3.8,70.1,2.1,24.0
2871,2022-04-07,Cloudy,16.4,38.0,9.1,5.8
2872,2024-04-18,Clear,-3.6,70.9,2.9,42.8
2873,2020-03-09,Snow,14.9,29.8,4.3,12.6
2874,2023-07-11,Heavy Rain,3.9,26.4,9.9,37.3
2875,2022-02-26,Clear,32.2,70.8,3.0,36.6
2876,2023-07-22,Heavy Rain,20.7,42.9,2.9,5.0
2877,2021-10-31,Cloudy,8.9,49.9,8.5,30.8
2878,2022-05-23,Heavy Rain,8.6,46.5,1.5,5.7
2879,2020-05-30,Cloudy,-0.7,27.6,3.3,25.7
2880,2023-06-23,Cloudy,29.7,88.9,5.9,16.7
2881,2020-08-16,Fog,14.1,38.5,0.7,42.6
2882,2024-05-04,Snow,35.3,92.1,5.2,45.5
2883,2020-08-20,Heavy Rain,37.8,90.5,8.1,7.4
2884,2022-08-14,Cloudy,16.3,88.1,7.3,25.2
2885,2021-05-22,Clear,17.2,76.9,7.4,15.4
2886,2020-07-14,Snow,8.7,34.3,4.5,12.7
2887,2021-06-06,Snow,40.5,62.7,2.0,31.5
2888,2022-03-30,Cloudy,42.0,75.1,6.5,2.3
2889,2023-03-22,Heavy Rain,17.9,75.4,5.9,12.5
2890,2023-05-16,Fog,17.0,69.0,1.7,40.8
2891,2020-12-03,Snow,7.8,59.6,0.9,32.2
2892,2023-06-07,Snow,28.5,50.2,1.4,7.2
2893,2020-05-09,Heavy Rain,11.7,49.2,4.2,5.6
2894,2024-09-07,Rain,10.1,62.7,6.5,5.8
2895,2023-05-26,Snow,18.4,34.1,3.0,27.9
2896,2023-11-24,Snow,42.8,71.4,6.3,16.1
2897,2024-11-08,Fog,41.5,62.9,4.2,29.8
2898,2022-01-01,Cloudy,42.0,64.1,5.4,22.1
2899,2024-03-08,Cloudy,-4.2,28.1,5.2,37.4
2900,2024-07-12,Heavy Rain,35.3,84.3,1.8,27.6
2901,2021-10-26,Clear,29.6,34.8,1.7,49.6
2902,2020-02-05,Heavy Rain,44.3,75.3,8.5,5.7
2903,2022-06-22,Snow,27.0,61.4,3.2,47.7
2904,2022-11-23,Rain,29.2,94.1,2.9,16.1
2905,2023-02-18,Fog,25.3,69.8,2.2,36.2
2906,2022-09-18,Cloudy,23.9,35.9,3.9,2.5
2907,2021-08-01,Heavy Rain,7.3,49.0,4.2,18.9
2908,2021-11-19,Cloudy,21.7,55.9,7.7,43.1
2909,2022-03-26,Heavy Rain,13.7,49.2,8.3,25.5
2910,2022-03-20,Snow,31.2,40.0,3.8,26.6
2911,2024-03-25,Snow,25.6,22.6,6.7,45.4
2912,2022-08-16,Clear,32.0,42.6,4.5,26.0
2913,2021-01-05,Rain,18.1,71.1,3.9,37.6
2914,2022-10-11,Clear,10.4,46.9,3.7,12.0
2915,2021-09-19,Snow,-3.4,23.6,6.0,34.3
2916,2024-01-03,Cloudy,27.7,76.0,3.0,28.6
2917,2023-10-05,Snow,-4.4,81.4,7.3,23.5
2918,2023-11-22,Cloudy,32.5,40.4,2.4,25.1
2919,2021-12-10,Snow,40.1,21.6,2.2,28.2
2920,2022-11-14,Clear,44.8,65.1,3.6,16.9
2921,2020-03-09,Fog,3.8,24.9,4.1,48.9
2922,2021-10-30,Clear,39.3,52.5,3.8,24.9
2923,2020-01-14,Heavy Rain,24.0,85.3,1.5,44.7
2924,2023-01-11,Rain,15.5,52.4,4.1,19.6
2925,2023-10-06,Rain,39.5,61.0,7.4,3.6
2926,2020-06-22,Clear,41.0,89.4,8.9,28.9
2927,2022-11-30,Snow,20.9,92.3,2.0,6.8
2928,2023-09-23,Cloudy,27.5,84.6,5.6,3.3
2929,2024-10-12,Snow,-3.3,38.5,1.0,1.5
